Date,CDX.NA.HY,CDX.NA.IG,SPOT,VALUE,Vol,EQU
01/17/2020,109.63,44.235,1.6195,1.6575625,12.1,3329.62
01/16/2020,109.599,44.176,1.6247,1.6563375,12.32,3316.81
01/15/2020,109.515,44.909,1.5985,1.639625,12.42,3289.29
01/14/2020,109.539,44.897,1.6199,1.6603375,12.39,3283.15
01/13/2020,109.651,44.35,1.6495,1.6824,12.32,3288.13
01/10/2020,109.663,44.35,1.6315,1.663725,12.56,3265.35
01/09/2020,109.76,44.03,1.653,1.682,12.54,3274.7
01/08/2020,109.594,45.29,1.6629,1.69055,13.45,3253.05
01/07/2020,109.447,46.865,1.6122,1.6443875,13.79,3237.18
01/06/2020,109.607,46.375,1.6058,1.6436875,13.85,3246.28
01/03/2020,109.569,45.973,1.5896,1.6234125,14.02,3234.85
01/02/2020,109.862,44.33,1.6665,1.6845375,12.47,3257.85
12/31/2019,109.64,45.515,1.691,1.69975,13.78,3230.78
12/30/2019,109.699,45.185,1.6699,1.6828625,14.82,3221.29
12/27/2019,109.806,44.162,1.678,1.69145,13.43,3240.02
12/26/2019,109.731,44.191,1.7189,1.729775,12.65,3239.91
12/24/2019,109.611,44.886,1.709,1.725475,12.67,3223.38
12/23/2019,109.544,45.235,1.7488,1.7562125,12.61,3224.01
12/20/2019,109.519,45.306,1.7304,1.7372875,12.51,3221.22
12/19/2019,109.419,45.894,1.7317,1.7369,12.5,3205.37
12/18/2019,109.419,46.013,1.7332,1.736775,12.58,3191.14
12/17/2019,109.303,46.033,1.7065,1.7190375,12.29,3192.52
12/16/2019,109.039,46.29,1.7014,1.718175,12.14,3191.45
12/13/2019,108.96,48.107,1.6532,1.6857875,12.63,3168.8
12/12/2019,108.872,47.981,1.7258,1.74595,13.94,3168.57
12/11/2019,108.654,49.3,1.6381,1.6800875,14.99,3141.63
12/10/2019,108.077,50.055,1.6859,1.7229125,15.68,3132.52
12/09/2019,107.526,50.382,1.6561,1.69025,15.86,3135.96
12/06/2019,107.796,49.43,1.6626,1.697925,13.62,3145.91
12/05/2019,107.56,50.691,1.6327,1.67405,14.52,3117.43
12/04/2019,107.598,50.615,1.5998,1.6478125,14.8,3112.76
12/03/2019,107.361,52.365,1.5424,1.6046375,15.96,3093.2
12/02/2019,107.46,51.729,1.6424,1.6820875,14.91,3113.87
11/29/2019,107.66,50.279,1.6259,1.6733625,12.62,3140.98
11/27/2019,107.716,49.78,1.6292,1.6782125,11.75,3153.63
11/26/2019,107.639,49.41,1.5959,1.6417125,11.54,3140.52
11/25/2019,107.46,50.2,1.6108,1.6665375,11.87,3133.64
11/22/2019,107.114,51.681,1.624,1.6812875,12.34,3110.29
11/21/2019,106.812,53.115,1.6189,1.6674875,13.13,3103.54
11/20/2019,106.838,52.958,1.589,1.63915,12.78,3108.46
11/19/2019,107.033,52.347,1.6204,1.6660375,12.86,3120.18
11/18/2019,107.311,51.487,1.6353,1.6794875,12.46,3122.03
11/15/2019,107.399,51.452,1.6468,1.6928625,12.05,3120.46
11/14/2019,107.236,52.577,1.6284,1.6766,13.05,3096.63
11/13/2019,107.322,52.426,1.6911,1.72975,13.0,3094.04
11/12/2019,107.503,51.94,1.7391,1.76445,12.68,3091.84
11/08/2019,107.648,51.553,1.7456,1.7745125,12.07,3093.08
11/07/2019,107.74,51.39,1.7302,1.7609875,12.73,3085.18
11/06/2019,107.639,52.057,1.6311,1.6909875,12.62,3076.78
11/05/2019,107.735,52.097,1.664,1.7122125,13.1,3074.62
11/04/2019,107.8,51.677,1.5932,1.65525,12.83,3078.27
11/01/2019,107.543,53.16,1.5424,1.6113625,12.3,3066.91
10/31/2019,107.157,55.325,1.5195,1.5865625,13.22,3037.56
10/30/2019,107.39,54.561,1.6061,1.6628125,12.33,3046.77
10/29/2019,107.425,54.76,1.6618,1.715375,13.2,3036.89
10/28/2019,107.536,53.602,1.6618,1.7179375,13.11,3039.42
10/25/2019,107.483,53.861,1.6192,1.6838625,12.65,3022.55
10/24/2019,107.391,54.855,1.5832,1.6483125,13.71,3010.29
10/23/2019,107.419,54.443,1.5908,1.6501375,14.01,3004.52
10/22/2019,107.318,54.932,1.5858,1.6567625,14.46,2995.99
10/21/2019,107.435,54.072,1.6106,1.6878625,14.0,3006.72
10/18/2019,107.237,55.145,1.5675,1.6411,14.25,2986.2
10/17/2019,107.159,55.847,1.5757,1.6568625,13.79,2997.95
10/16/2019,107.096,56.342,1.5608,1.642,13.68,2989.69
10/15/2019,107.051,56.58,1.5971,1.675375,13.54,2995.68
10/11/2019,106.84,57.514,1.5542,1.643,15.58,2970.27
10/10/2019,106.306,60.225,1.4885,1.5895375,17.57,2938.13
10/09/2019,106.093,61.736,1.4037,1.5099125,18.64,2919.4
10/08/2019,105.882,63.357,1.3517,1.4604625,20.28,2893.06
10/07/2019,106.251,61.352,1.3908,1.4978125,17.86,2938.79
10/04/2019,106.405,60.531,1.347,1.450625,17.04,2952.01
10/03/2019,105.891,62.977,1.3473,1.4441,19.12,2910.63
10/02/2019,105.939,63.626,1.4316,1.52345,20.56,2887.61
10/01/2019,106.483,60.958,1.4902,1.579425,18.56,2940.25
09/30/2019,106.691,60.075,1.544,1.6377875,16.24,2976.74
09/27/2019,106.43,61.96,1.562,1.649725,17.22,2961.79
09/26/2019,107.091,61.13,1.5799,1.669225,16.07,2977.62
09/25/2019,107.232,60.412,1.6074,1.7011375,15.96,2984.87
09/24/2019,107.101,61.26,1.5273,1.6331,17.05,2966.6
09/23/2019,107.308,59.215,1.6021,1.6982625,14.91,2991.78
09/20/2019,107.227,60.033,1.6002,1.6974375,15.32,2992.07
09/19/2019,107.318,52.042,1.6597,1.755125,14.05,3006.79
09/18/2019,107.603,51.195,1.6762,1.77485,13.95,3006.73
09/17/2019,107.64,51.867,1.6576,1.7534875,14.44,3005.7
09/16/2019,107.706,51.324,1.6991,1.792075,14.67,2997.96
09/13/2019,107.663,50.375,1.7507,1.8358625,13.74,3007.39
09/12/2019,107.575,50.397,1.6349,1.7388125,14.22,3009.57
09/11/2019,107.435,51.145,1.5932,1.6983125,14.61,3000.93
09/10/2019,107.293,52.352,1.5913,1.69685,15.2,2979.39
09/09/2019,107.296,52.016,1.4987,1.611925,15.27,2978.43
09/06/2019,107.281,51.44,1.4328,1.5477,15.0,2978.71
09/05/2019,107.027,52.47,1.426,1.538225,16.27,2976.0
09/04/2019,106.593,54.228,1.3182,1.444575,17.33,2937.78
09/03/2019,106.334,55.62,1.3295,1.4539875,19.66,2906.27
08/30/2019,106.697,54.364,1.3865,1.5010375,18.98,2926.46
08/29/2019,106.694,54.212,1.3963,1.5104375,17.88,2924.58
08/28/2019,106.32,55.515,1.3792,1.492275,19.35,2887.94
08/27/2019,105.986,56.927,1.3778,1.5031,20.31,2869.16
08/26/2019,106.062,56.528,1.4171,1.5376,19.32,2878.38
08/23/2019,105.736,58.957,1.4173,1.5339125,19.87,2847.11
08/22/2019,106.522,54.912,1.5011,1.612475,16.68,2922.95
08/21/2019,106.465,54.835,1.4735,1.5793,15.8,2924.43
08/20/2019,106.063,57.278,1.4329,1.5285,17.5,2900.51
08/19/2019,106.303,55.765,1.477,1.568175,16.88,2923.65
08/16/2019,105.992,58.43,1.4169,1.5053625,18.47,2888.68
08/15/2019,105.416,62.237,1.424,1.5074,21.18,2847.6
08/14/2019,105.208,62.975,1.4892,1.5778875,22.1,2840.6
08/13/2019,106.396,56.987,1.584,1.6804375,17.52,2926.32
08/12/2019,105.534,62.057,1.4927,1.6068375,21.09,2883.75
08/09/2019,106.094,59.408,1.5792,1.6833875,17.97,2918.65
08/08/2019,106.415,58.658,1.5453,1.6557,16.91,2938.09
08/07/2019,106.096,60.44,1.5503,1.6546375,19.49,2883.98
08/06/2019,106.177,59.785,1.513,1.6277375,20.17,2881.77
08/05/2019,105.816,62.865,1.518,1.623625,24.59,2844.74
08/02/2019,106.74,56.975,1.6582,1.761825,17.61,2932.05
08/01/2019,107.017,56.07,1.6829,1.7938125,17.87,2953.56
07/31/2019,107.369,55.487,1.8272,1.9254625,16.12,2980.38
07/30/2019,107.782,52.855,1.842,1.9254375,13.94,3013.18
07/29/2019,107.882,52.908,1.8469,1.9355625,12.83,3020.97
07/26/2019,108.037,51.45,1.8469,1.9338,12.16,3025.86
07/25/2019,107.907,51.362,1.8585,1.9453125,12.74,3003.67
07/24/2019,107.901,49.886,1.8098,1.9022375,12.07,3019.56
07/23/2019,107.462,50.962,1.8331,1.928825,12.61,3005.47
07/22/2019,107.17,52.97,1.8031,1.9000875,13.53,2985.03
07/19/2019,106.942,54.22,1.8147,1.9071375,14.45,2976.61
07/18/2019,107.173,53.197,1.7665,1.8565125,13.53,2995.11
07/17/2019,107.026,54.934,1.8129,1.89885,13.97,2984.42
07/16/2019,107.24,54.31,1.8677,1.9446,12.86,3004.04
07/15/2019,107.401,53.676,1.8444,1.9263875,12.68,3014.3
07/12/2019,107.492,53.742,1.8709,1.95015,12.39,3013.77
07/11/2019,107.377,53.707,1.8923,1.9657375,12.93,2999.91
07/10/2019,107.657,52.656,1.8259,1.9153,13.03,2993.07
07/09/2019,107.435,54.136,1.8789,1.965925,14.09,2979.63
07/08/2019,107.318,54.936,1.8556,1.9491,13.96,2975.95
07/05/2019,107.7,53.476,1.8308,1.9247375,13.28,2990.41
07/03/2019,107.959,52.05,1.7336,1.830925,12.57,2995.82
07/02/2019,107.774,52.355,1.7434,1.8410625,12.93,2973.01
07/01/2019,107.705,52.954,1.7894,1.876,14.06,2964.33
06/28/2019,107.607,54.447,1.7664,1.848725,15.08,2941.76
06/27/2019,107.447,55.96,1.7697,1.8458125,15.82,2924.92
06/26/2019,107.167,57.53,1.7952,1.8731125,16.21,2913.78
06/25/2019,107.011,58.45,1.7243,1.82675,16.28,2917.38
06/24/2019,107.48,55.886,1.7475,1.8381125,15.26,2945.35
06/21/2019,107.632,55.727,1.7906,1.875125,15.4,2950.46
06/20/2019,107.804,54.057,1.781,1.8715875,14.75,2954.18
06/19/2019,107.407,55.61,1.7581,1.843175,14.33,2926.46
06/18/2019,106.895,57.778,1.8324,1.9375,15.15,2917.75
06/17/2019,106.173,60.79,1.8556,1.9532625,15.35,2889.67
06/14/2019,106.258,61.775,1.8326,1.9304625,15.28,2886.98
06/13/2019,106.435,60.635,1.8378,1.93275,15.82,2891.64
06/12/2019,106.184,61.845,1.8708,1.9693125,15.91,2879.84
06/11/2019,106.545,60.312,1.9155,2.009725,15.99,2885.72
06/10/2019,106.267,60.643,1.9155,1.9954,15.94,2886.73
06/07/2019,105.871,62.548,1.8529,1.9362125,16.3,2873.34
06/06/2019,105.625,64.238,1.8828,1.9682125,15.93,2843.49
06/05/2019,105.365,64.345,1.8763,1.9611125,16.09,2826.15
06/04/2019,105.299,65.773,1.8961,1.975725,16.97,2803.27
06/03/2019,104.381,70.048,1.8354,1.9214375,18.86,2744.45
05/31/2019,104.553,70.514,1.911,1.9980375,18.71,2752.06
05/30/2019,105.216,67.025,2.0198,2.11805,17.3,2788.86
05/29/2019,105.258,67.575,2.0694,2.1658125,17.9,2783.02
05/28/2019,105.488,66.897,2.0686,2.177425,17.5,2802.39
05/24/2019,105.855,65.133,2.1205,2.2226375,15.85,2826.06
05/23/2019,105.818,65.355,2.1141,2.2106875,16.92,2822.24
05/22/2019,106.296,63.607,2.1794,2.2824375,14.75,2856.27
05/21/2019,106.464,63.175,2.2264,2.318525,14.95,2864.36
05/20/2019,106.191,64.325,2.2046,2.2938875,16.31,2840.23
05/17/2019,106.368,63.75,2.1728,2.2704,15.96,2859.53
05/16/2019,106.563,62.53,2.1696,2.268025,15.29,2876.32
05/15/2019,106.235,63.765,2.148,2.2397,16.44,2850.96
05/14/2019,106.305,63.59,2.1881,2.2767125,18.06,2834.41
05/13/2019,105.991,65.9,2.1831,2.2683125,20.55,2811.87
05/10/2019,107.008,60.921,2.2633,2.3415125,16.04,2881.4
05/09/2019,106.584,63.31,2.2449,2.3271125,19.1,2870.72
05/08/2019,106.823,62.44,2.285,2.3666875,19.4,2879.42
05/07/2019,107.025,61.181,2.2583,2.348975,19.32,2884.05
05/06/2019,107.419,58.8,2.2633,2.35745,15.44,2932.47
05/03/2019,107.674,57.88,2.3234,2.405,12.87,2945.64
05/02/2019,107.398,59.153,2.345,2.418525,14.42,2917.52
05/01/2019,107.425,59.205,2.2999,2.3777125,14.8,2923.73
04/30/2019,107.668,57.732,2.2783,2.3544875,13.12,2945.83
04/29/2019,107.577,57.99,2.3116,2.379575,13.11,2943.03
04/26/2019,107.686,57.402,2.2882,2.3631375,12.73,2939.88
04/25/2019,107.362,58.908,2.3299,2.407125,13.25,2926.17
04/24/2019,107.449,58.498,2.3119,2.3929125,13.14,2927.25
04/23/2019,107.702,57.064,2.3593,2.4393125,12.28,2933.68
04/22/2019,107.526,58.217,2.3863,2.4623125,12.42,2907.97
04/18/2019,107.644,57.687,2.3709,2.447475,12.09,2905.03
04/17/2019,107.543,57.893,2.4026,2.472875,12.6,2900.45
04/16/2019,107.652,57.67,2.4059,2.47915,12.18,2907.06
04/15/2019,107.74,56.632,2.3719,2.4526125,12.32,2905.58
04/12/2019,107.691,56.545,2.3802,2.4565375,12.01,2907.41
04/11/2019,107.302,59.11,2.3107,2.407625,13.02,2888.32
04/10/2019,107.229,59.688,2.272,2.3750875,13.3,2888.21
04/09/2019,106.926,61.045,2.3055,2.4062875,14.28,2878.2
04/08/2019,107.095,60.306,2.3272,2.42195,13.18,2895.77
04/05/2019,107.088,60.312,2.3053,2.3978375,12.82,2892.74
04/04/2019,106.896,61.419,2.3201,2.403725,13.58,2879.39
04/03/2019,106.814,62.212,2.3268,2.4057875,13.74,2873.4
04/02/2019,106.837,62.435,2.2865,2.3667875,13.36,2867.24
04/01/2019,106.993,61.908,2.3215,2.3957125,13.4,2867.19
03/29/2019,106.658,63.76,2.233,2.314375,13.71,2834.4
03/28/2019,106.272,66.525,2.2145,2.2954125,14.43,2815.44
03/27/2019,105.948,68.62,2.1563,2.2624375,15.15,2805.37
03/26/2019,106.164,68.499,2.2049,2.325,14.68,2818.46
03/25/2019,105.976,69.148,2.1783,2.3003625,16.33,2798.36
03/22/2019,106.102,68.503,2.2419,2.3625,16.48,2800.71
03/21/2019,106.706,64.757,2.3412,2.4565875,13.63,2854.88
03/20/2019,106.529,66.18,2.3277,2.444925,13.91,2824.23
03/19/2019,106.473,57.9,2.4254,2.5224875,13.56,2832.57
03/18/2019,106.529,57.452,2.4119,2.5088,13.1,2832.94
03/15/2019,106.463,58.2,2.3951,2.4937875,12.88,2822.48
03/14/2019,106.369,58.727,2.4304,2.5243,13.5,2808.48
03/13/2019,106.482,58.46,2.4304,2.5234875,13.41,2810.92
03/12/2019,106.225,59.952,2.4085,2.5071875,13.77,2791.52
03/11/2019,106.06,60.235,2.4421,2.5367375,14.33,2783.3
03/08/2019,105.499,63.962,2.4303,2.5238125,16.05,2743.07
03/07/2019,105.482,64.235,2.4403,2.5356125,16.59,2748.93
03/06/2019,105.685,63.195,2.4991,2.5825875,15.74,2771.45
03/05/2019,106.048,61.465,2.5277,2.6092125,14.74,2789.65
03/04/2019,106.317,60.095,2.5276,2.608675,14.63,2792.81
03/01/2019,106.42,59.545,2.5562,2.6277875,13.57,2803.69
02/28/2019,106.233,60.41,2.5122,2.5894375,14.78,2784.49
02/27/2019,106.396,60.015,2.4803,2.5671875,14.7,2792.38
02/26/2019,106.361,60.852,2.4451,2.539575,15.17,2793.9
02/25/2019,106.352,61.35,2.4761,2.5646,14.85,2796.11
02/22/2019,106.292,61.712,2.471,2.5527375,13.51,2792.67
02/21/2019,106.226,62.222,2.5134,2.58965,14.46,2774.88
02/20/2019,106.357,60.787,2.4677,2.5527,14.02,2784.7
02/19/2019,106.368,61.79,2.4576,2.5422125,14.88,2779.76
02/15/2019,106.426,62.819,2.4931,2.5697875,14.91,2775.6
02/14/2019,105.973,65.21,2.4729,2.5535375,16.22,2745.73
02/13/2019,106.042,65.531,2.5235,2.59485,15.65,2753.03
02/12/2019,106.12,65.069,2.4965,2.574075,15.43,2744.73
02/11/2019,105.627,68.172,2.4663,2.548475,15.97,2709.8
02/08/2019,105.651,67.49,2.4445,2.5283375,15.72,2707.88
02/07/2019,105.586,68.79,2.463,2.5461375,16.37,2706.05
02/06/2019,105.997,66.461,2.5033,2.5881625,15.38,2731.61
02/05/2019,106.326,64.52,2.51,2.5882375,15.57,2737.7
02/04/2019,106.122,65.52,2.5352,2.6065625,15.73,2724.87
02/01/2019,105.911,67.217,2.5033,2.5702625,16.14,2706.53
01/31/2019,106.064,66.526,2.4365,2.5219875,16.57,2704.1
01/30/2019,105.687,69.767,2.4833,2.571625,17.66,2681.05
01/29/2019,105.023,72.688,2.5452,2.62405,19.13,2640.0
01/28/2019,104.911,73.49,2.5805,2.6475625,18.87,2643.85
01/25/2019,105.15,73.082,2.5992,2.663375,17.42,2664.76
01/24/2019,104.726,74.512,2.5502,2.6210125,18.89,2642.33
01/23/2019,104.459,74.632,2.5756,2.64215,19.52,2638.7
01/22/2019,104.183,75.939,2.5773,2.6440125,20.8,2632.9
01/18/2019,104.789,72.835,2.6231,2.6777625,17.8,2670.71
01/17/2019,104.604,73.892,2.5707,2.6337125,18.06,2635.96
01/16/2019,103.937,76.715,2.537,2.6087375,19.04,2616.1
01/15/2019,103.854,76.73,2.5304,2.6008875,18.6,2610.3
01/14/2019,103.495,79.758,2.5237,2.5975875,19.07,2582.61
01/11/2019,103.896,77.858,2.5288,2.6007625,18.19,2596.26
01/10/2019,104.026,77.516,2.5676,2.637975,19.5,2596.64
01/09/2019,103.548,79.482,2.5475,2.6118125,19.98,2584.96
01/08/2019,103.842,79.036,2.5795,2.6389375,20.47,2574.41
01/07/2019,103.389,81.827,2.5375,2.598875,21.4,2549.69
01/04/2019,102.889,83.966,2.5008,2.55895,21.38,2531.94
01/03/2019,101.385,90.601,2.3579,2.4441875,25.45,2447.89
01/02/2019,101.772,89.261,2.4577,2.5249,23.22,2510.03
12/31/2018,102.005,88.177,2.5111,2.56145,25.42,2506.85
12/28/2018,101.904,88.96,2.5547,2.5918875,28.34,2485.74
12/27/2018,101.82,89.964,2.6166,2.6390375,29.96,2488.83
12/26/2018,101.946,88.118,2.6483,2.6873375,30.41,2467.7
12/24/2018,100.721,95.648,2.5793,2.626425,36.07,2351.1
12/21/2018,101.049,93.201,2.6386,2.6956375,30.11,2416.62
12/20/2018,101.473,90.254,2.6677,2.7215625,28.38,2467.42
12/19/2018,102.205,86.482,2.6189,2.686675,25.58,2506.96
12/18/2018,102.905,82.064,2.646,2.709,25.58,2546.16
12/17/2018,102.917,82.256,2.6933,2.753625,24.52,2545.94
12/14/2018,103.385,79.683,2.7306,2.7916875,21.63,2599.95
12/13/2018,103.877,77.085,2.7545,2.8186625,20.65,2650.54
12/12/2018,103.64,78.205,2.7681,2.8237875,21.46,2651.07
12/11/2018,103.221,80.364,2.7411,2.8071875,21.76,2636.78
12/10/2018,103.059,81.734,2.7142,2.7773125,22.64,2637.72
12/07/2018,103.178,83.172,2.6891,2.7611875,23.23,2633.08
12/06/2018,103.724,79.628,2.7533,2.8108125,21.19,2695.95
12/04/2018,103.851,79.452,2.7871,2.8392875,20.74,2700.06
12/03/2018,104.789,74.795,2.8175,2.876825,16.44,2790.37
11/30/2018,104.472,75.319,2.8125,2.862025,18.07,2760.17
11/29/2018,104.754,74.878,2.8463,2.89155,18.79,2737.76
11/28/2018,104.8,73.923,2.8649,2.9025,18.49,2743.79
11/27/2018,103.81,78.69,2.8901,2.9170125,19.02,2682.17
11/26/2018,103.65,79.27,2.885,2.9139375,18.9,2673.45
11/23/2018,103.405,80.683,2.8662,2.8955,21.52,2632.56
11/21/2018,103.826,78.588,2.8901,2.9072,20.8,2649.93
11/20/2018,103.421,79.485,2.8867,2.9008625,22.48,2641.89
11/19/2018,103.676,77.304,2.8697,2.8918625,20.1,2690.73
11/16/2018,104.169,74.573,2.8782,2.898425,18.14,2736.27
11/15/2018,104.463,73.534,2.9379,2.95005,19.98,2730.2
11/14/2018,104.553,71.967,2.9567,2.9633125,21.25,2701.58
11/13/2018,104.864,69.775,2.984,2.984325,20.02,2722.18
11/09/2018,105.526,66.98,3.0353,3.020775,17.36,2781.01
11/08/2018,106.222,63.802,3.0916,3.0671125,16.72,2806.83
11/07/2018,106.466,62.73,3.0795,3.06125,16.36,2813.89
11/06/2018,106.098,64.576,3.0554,3.0402875,19.91,2755.45
11/05/2018,105.917,65.465,3.028,3.0174875,19.96,2738.31
11/02/2018,105.708,66.371,3.033,3.0191625,19.51,2723.06
11/01/2018,105.626,67.33,2.9563,2.951675,19.34,2740.37
10/31/2018,105.256,69.04,2.9749,2.970625,21.23,2711.74
10/30/2018,105.072,69.486,2.9562,2.9527,23.35,2682.63
10/29/2018,104.836,70.97,2.919,2.9170875,24.7,2641.25
10/26/2018,104.783,70.288,2.9071,2.9071875,24.16,2658.69
10/25/2018,105.084,69.488,2.9596,2.94795,24.22,2705.57
10/24/2018,104.988,69.976,2.9398,2.932875,25.23,2656.1
10/23/2018,105.464,67.722,3.012,2.987225,20.71,2740.69
10/22/2018,105.469,68.235,3.0498,3.0168,19.64,2755.88
10/19/2018,105.665,67.793,3.0463,3.0119125,19.89,2767.78
10/18/2018,105.769,67.695,3.0272,2.9882875,20.06,2768.78
10/17/2018,106.224,64.361,3.058,3.0071875,17.4,2809.21
10/16/2018,106.401,63.65,3.0236,2.977175,17.62,2809.92
10/15/2018,105.91,66.359,3.0098,2.9677625,21.3,2750.79
10/12/2018,106.214,64.525,3.0149,2.9684875,21.31,2767.13
10/11/2018,105.931,66.075,3.0044,2.961425,24.98,2728.37
10/10/2018,105.895,66.038,3.0027,2.9624,22.96,2785.68
10/09/2018,106.722,61.875,3.0557,3.00555,15.95,2880.34
10/05/2018,106.782,61.662,3.0693,3.015425,14.82,2885.57
10/04/2018,106.992,60.77,3.045,2.987625,14.22,2901.61
10/03/2018,107.267,59.493,3.0449,2.9879875,11.61,2925.51
10/02/2018,107.363,59.408,2.9512,2.9054125,12.05,2923.43
10/01/2018,107.593,58.295,2.9614,2.9181625,12.0,2924.59
09/28/2018,107.307,59.59,2.9529,2.9097,12.12,2913.98
09/27/2018,107.263,59.655,2.9563,2.9112375,12.41,2914.0
09/26/2018,107.45,61.4,2.9444,2.90225,12.89,2905.97
09/25/2018,107.294,62.493,2.9814,2.9355875,12.42,2915.56
09/24/2018,107.291,63.012,2.9675,2.9189,12.2,2919.37
09/21/2018,107.426,61.76,2.9485,2.8984875,11.68,2929.67
09/20/2018,107.416,61.239,2.9533,2.9006,11.8,2930.75
09/19/2018,107.343,56.675,2.9464,2.8926625,11.75,2907.95
09/18/2018,107.35,56.225,2.9428,2.8949125,12.79,2904.31
09/17/2018,107.243,57.192,2.8879,2.8562,13.68,2888.8
09/14/2018,107.389,56.175,2.9033,2.859525,12.07,2904.98
09/13/2018,107.318,55.84,2.8723,2.8365625,12.37,2904.18
09/12/2018,107.115,57.488,2.862,2.8285375,13.14,2888.92
09/11/2018,107.059,58.476,2.8671,2.8306875,13.22,2887.89
09/10/2018,106.983,58.085,2.8228,2.793525,14.16,2877.13
09/07/2018,106.837,60.119,2.8211,2.7911125,14.88,2871.68
09/06/2018,106.858,60.131,2.7415,2.7230375,14.65,2878.05
09/05/2018,106.796,60.461,2.7685,2.7441375,13.91,2888.6
09/04/2018,106.773,60.808,2.7719,2.74525,13.16,2896.72
08/31/2018,106.904,60.271,2.7382,2.7144625,12.86,2901.52
08/30/2018,106.778,60.646,2.75,2.726375,13.53,2901.13
08/29/2018,107.085,58.776,2.782,2.7536875,12.25,2914.04
08/28/2018,107.131,58.587,2.7737,2.746025,12.5,2897.52
08/27/2018,107.175,58.671,2.7412,2.7179625,12.16,2896.74
08/24/2018,106.985,60.001,2.7122,2.6913,11.99,2874.69
08/23/2018,106.884,61.138,2.7225,2.6949125,12.41,2856.98
08/22/2018,106.958,60.086,2.7039,2.6765875,12.25,2861.82
08/21/2018,106.896,60.587,2.7107,2.6833,12.86,2862.96
08/20/2018,106.741,61.702,2.6971,2.6728125,12.49,2857.05
08/17/2018,106.752,61.242,2.7413,2.701375,12.64,2850.13
08/16/2018,106.759,61.655,2.7413,2.7099625,13.45,2840.69
08/15/2018,106.592,62.761,2.7346,2.7034875,14.64,2818.37
08/14/2018,106.849,61.492,2.7719,2.7350625,13.31,2839.96
08/13/2018,106.722,62.376,2.7499,2.712225,14.78,2821.93
08/10/2018,106.846,61.692,2.7448,2.705075,13.16,2833.28
08/09/2018,107.076,59.475,2.8075,2.750425,11.27,2853.58
08/08/2018,107.23,58.267,2.8312,2.7773125,10.85,2857.7
08/07/2018,107.254,58.345,2.8414,2.7834375,10.93,2858.45
08/06/2018,107.168,58.959,2.8041,2.7555625,11.27,2850.4
08/03/2018,107.132,59.284,2.8125,2.7578,11.64,2840.35
08/02/2018,107.078,59.115,2.8548,2.7843375,12.19,2827.22
08/01/2018,107.025,58.829,2.8751,2.8009,13.15,2813.36
07/31/2018,107.063,58.222,2.8479,2.7783,12.83,2816.29
07/30/2018,106.929,59.315,2.8496,2.7781125,14.26,2802.6
07/27/2018,107.022,58.658,2.8394,2.7762,13.03,2818.82
07/26/2018,107.18,57.965,2.8597,2.7920875,12.14,2837.44
07/25/2018,107.018,59.509,2.8488,2.78385,12.29,2846.07
07/24/2018,106.792,61.155,2.8195,2.7514125,12.41,2820.4
07/23/2018,106.701,61.75,2.8176,2.750725,12.62,2806.98
07/20/2018,106.656,61.923,2.7645,2.7056,12.86,2801.83
07/19/2018,106.628,62.122,2.7336,2.6834375,12.87,2804.49
07/18/2018,106.801,61.01,2.7676,2.7067625,12.1,2815.62
07/17/2018,106.821,60.68,2.7625,2.707125,12.06,2809.55
07/16/2018,106.756,61.25,2.7522,2.6947,12.83,2798.43
07/13/2018,106.835,60.817,2.7249,2.6714125,12.18,2801.31
07/12/2018,106.667,61.845,2.7468,2.6832125,12.58,2798.29
07/11/2018,106.369,63.827,2.7502,2.6794125,13.63,2774.02
07/10/2018,106.587,62.597,2.7467,2.674225,12.64,2793.84
07/09/2018,106.733,62.467,2.7484,2.670525,12.69,2784.17
07/06/2018,106.443,64.317,2.7178,2.64345,13.37,2759.82
07/05/2018,106.087,66.35,2.7279,2.6551,14.97,2736.61
07/03/2018,105.81,67.732,2.7211,2.6392125,16.14,2713.22
07/02/2018,105.692,68.27,2.7548,2.669475,15.6,2726.71
06/29/2018,105.737,68.007,2.7378,2.6526625,16.09,2718.37
06/28/2018,105.816,68.307,2.7142,2.6325,16.85,2716.31
06/27/2018,105.762,68.42,2.6952,2.6246,17.91,2699.63
06/26/2018,106.194,66.035,2.7463,2.6617875,15.92,2723.06
06/25/2018,106.254,67.052,2.7515,2.663175,17.33,2717.07
06/22/2018,106.639,64.865,2.7668,2.6738375,13.77,2754.88
06/21/2018,106.45,65.255,2.7668,2.671825,14.64,2749.76
06/20/2018,106.706,63.28,2.8077,2.705775,12.79,2767.32
06/19/2018,106.666,63.25,2.7702,2.6770125,13.35,2762.59
06/18/2018,106.993,61.247,2.7906,2.6870875,12.31,2773.75
06/15/2018,107.108,60.842,2.7974,2.687125,11.98,2779.66
06/14/2018,107.003,61.762,2.8059,2.70285,12.12,2782.49
06/13/2018,106.74,63.94,2.8297,2.71705,12.94,2775.63
06/12/2018,106.643,63.987,2.8093,2.6969875,12.34,2786.85
06/11/2018,106.62,64.845,2.7957,2.681975,12.35,2782.0
06/08/2018,106.511,66.727,2.7838,2.66585,12.18,2779.03
06/07/2018,106.534,67.14,2.7634,2.6499,12.13,2770.37
06/06/2018,106.849,64.09,2.8091,2.68695,11.64,2772.35
06/05/2018,106.702,64.53,2.7685,2.6552625,12.4,2748.8
